dish_id,image_path,calories,calorie_level,mass,fat,carb,protein,split
dish_1550707357,,92.480003,low,136.0,1.904,16.32,3.264,train
dish_1562617395,,185.899994,low,125.0,8.07,20.610001,8.84,train
dish_1551139874,,234.234009,low,152.0,19.852001,16.443001,13.531,train
dish_1551486411,,5.74,low,14.0,0.028,1.4,0.126,train
dish_1551236521,,445.798004,medium,178.0,14.124001,48.341,29.990002,train
dish_1558718974,,422.013,medium,73.0,36.135002,16.570999,16.352001,train
dish_1564428404,,113.751038,low,104.0,9.80839,6.298835,1.598034,train
dish_1551237527,,226.869995,low,168.0,2.99,44.529999,6.951,train
dish_1550860919,,91.769997,low,161.0,0.483,22.540001,1.127,train
dish_1551379162,,42.75,low,75.0,0.225,10.5,0.525,train
dish_1567714934,,734.429993,medium,537.0,39.152,19.838001,78.283997,train
dish_1558720335,,15.64,low,46.0,0.092,3.68,0.368,train
dish_1565208611,,73.669174,low,157.0,2.763648,9.719893,5.120261,train
dish_1558379712,,687.939026,medium,119.0,58.904999,27.013,26.656,train
dish_1551492318,,130.349991,low,79.0,2.844,0.0,24.49,train
dish_1558724891,,83.719994,low,161.0,0.322,22.540001,0.483,train
dish_1551236657,,6.6,low,30.0,0.09,0.99,0.93,train
dish_1566502000,,63.008781,low,184.0,4.846829,3.949269,2.692683,train
dish_1561392543,,126.004929,low,119.0,8.808466,12.171466,0.9586,train
dish_1562774180,,164.083557,low,181.0,6.538097,24.856129,3.047,train
dish_1559667973,,334.460022,low,179.0,17.98,24.923002,17.5124,train
dish_1568044634,,413.19339,medium,789.0,4.152878,38.542122,49.524952,train
dish_1551563853,,191.75,low,164.0,5.444,8.24,27.050001,train
dish_1562615283,,176.535965,low,78.0,11.37568,3.265865,15.28025,train
dish_1558640373,,105.880005,low,276.0,0.552,26.114,2.242,train
dish_1558721272,,29.52,low,72.0,0.144,7.2,0.648,train
dish_1567537387,,72.552467,low,137.0,4.421021,7.681212,1.721936,train
dish_1558115512,,434.196014,medium,126.0,34.397999,5.292,24.318001,train
dish_1558722685,,25.84,low,76.0,0.152,6.08,0.608,train
dish_1559149615,,124.429993,low,23.0,9.66,0.322,8.51,train
dish_1558550127,,127.182007,low,22.0,10.89,4.994,4.928,train
dish_1561576051,,367.885284,low,179.0,19.007559,22.600353,25.634586,train
dish_1562774980,,136.680008,low,201.0,2.814,24.119999,4.824,train
dish_1564687090,,498.018677,medium,416.0,32.74007,40.485527,38.089466,train
dish_1565033265,,1324.084961,high,625.0,106.343002,19.202002,76.664001,train
dish_1567789230,,689.428406,medium,300.0,56.708199,9.1372,34.373402,train
dish_1551565237,,6.38,low,22.0,0.066,1.98,0.242,train
dish_1563294987,,97.379997,low,18.0,7.56,0.252,6.66,train
dish_1550791701,,23.1,low,66.0,0.264,4.62,1.584,train
dish_1563479526,,67.844879,low,51.0,4.713103,5.867841,1.291098,train
dish_1562862493,,198.320007,low,134.0,14.74,2.144,13.400001,train
dish_1551489961,,335.348022,low,157.0,25.953999,7.191,18.979,train
dish_1561666761,,114.336998,low,43.0,4.042,14.405001,4.816,train
dish_1558629818,,156.087006,low,27.0,13.365,6.129,6.048,train
dish_1551124221,,99.160004,low,67.0,7.37,1.072,6.7,train
dish_1562689601,,20.611706,low,37.0,1.046829,2.526829,0.866341,train
dish_1563565683,,65.742775,low,63.0,7.585437,2.142221,8.658039,train
dish_1566587662,,66.979996,low,197.0,0.8865,12.509501,5.0235,train
dish_1551316788,,32.900002,low,70.0,0.07,8.4,0.63,train
dish_1563207277,,153.089996,low,106.0,6.1,23.700001,1.3,train
dish_1551563591,,35.099998,low,27.0,0.081,7.56,0.729,train
dish_1551306339,,209.309998,low,106.0,8.570999,23.296001,9.622,train
dish_1560527105,,92.725296,low,104.0,3.845912,12.959577,2.126438,train
dish_1550789705,,225.0,low,90.0,13.500001,0.0,23.4,train
dish_1567106825,,220.200867,low,104.0,16.905151,3.357732,13.460875,train
dish_1564432165,,246.028381,low,160.0,11.339486,29.141865,8.381219,train
dish_1551133789,,44.5,low,89.0,0.089,11.57,0.445,train
dish_1566920339,,449.531708,medium,730.0,5.042439,32.087563,58.560974,train
dish_1562173742,,81.149994,low,15.0,6.3,0.21,5.55,train
dish_1556575700,,0.0,low,86.0,0.0,0.0,0.0,train
dish_1551134053,,128.759995,low,87.0,9.57,1.392,8.7,train
dish_1565382762,,305.828583,low,139.0,12.677753,36.289688,12.568737,train
dish_1568146977,,375.570007,low,345.0,7.78,8.892,65.332001,train
dish_1562788010,,67.643532,low,182.0,1.845235,11.571823,2.97953,train
dish_1550711973,,16.52,low,59.0,0.236,3.127,1.298,train
dish_1558725403,,289.050018,low,50.0,24.75,11.35,11.200001,train
dish_1567785165,,273.112488,low,116.0,19.671967,11.47429,12.889,train
dish_1558721559,,37.720001,low,92.0,0.184,9.2,0.828,train
dish_1567108037,,674.73053,medium,365.0,40.596661,18.422499,55.602726,train
dish_1559244305,,113.066399,low,64.0,7.04521,9.832837,3.483331,train
dish_1558719066,,73.839996,low,142.0,0.284,19.879999,0.426,train
dish_1551374463,,13.65,low,39.0,0.156,2.73,0.936,train
dish_1550797130,,82.099998,low,189.0,0.779,19.552002,1.826,train
dish_1551228396,,3.1,low,31.0,0.0,0.62,0.31,train
dish_1566333194,,461.585266,medium,220.0,18.614201,36.067131,35.169743,train
dish_1551399340,,48.0,low,50.0,0.75,10.5,1.7,train
dish_1562775373,,329.080017,low,148.0,24.959999,2.312,22.360001,train
dish_1550711488,,65.700005,low,90.0,4.32,1.71,7.2,train
dish_1560357267,,566.840027,medium,383.0,42.130001,6.128,38.299999,train
dish_1568315132,,591.265503,medium,440.0,34.996658,29.930391,41.600544,train
dish_1563378110,,348.823059,low,405.0,11.770057,31.482302,26.479719,train
dish_1567110848,,557.87146,medium,320.0,32.230465,24.101414,40.588142,train
dish_1565383097,,479.248993,medium,430.0,25.929001,13.332999,50.022999,train
dish_1551397629,,99.278,low,166.0,3.446,14.054999,6.404,train
dish_1572540910,,0.0,low,266.0,0.0,0.0,0.0,train
dish_1567021864,,342.875641,low,262.0,30.514339,19.448523,26.453127,train
dish_1558109986,,258.450012,low,75.0,20.475,3.15,14.475,train
dish_1551318673,,118.43,low,249.0,2.117,23.59,4.849,train
dish_1551492975,,259.779999,low,177.0,7.572,6.974999,40.152,train
dish_1561997274,,356.330017,low,185.0,26.859999,2.918,24.17,train
dish_1563216381,,34.649998,low,99.0,0.396,6.93,2.376,train
dish_1563563240,,48.299999,low,42.0,4.494,2.646,0.336,train
dish_1561740321,,52.980408,low,28.0,5.462205,1.063661,0.275927,train
dish_1562873495,,140.106995,low,152.0,5.601,16.172001,7.504,train
dish_1551136683,,70.330002,low,13.0,5.46,0.182,4.81,train
dish_1562183065,,16.5,low,75.0,0.225,2.475,2.325,train
dish_1564686832,,829.737549,high,392.0,39.732468,64.516342,54.179504,train
dish_1558641320,,211.589996,low,336.0,3.092,49.055996,4.52,train
dish_1551233745,,68.150002,low,47.0,2.82,0.705,9.87,train
dish_1560356627,,980.047974,high,301.0,75.973999,6.92,63.124001,train
dish_1562959190,,518.801147,medium,378.0,31.28495,53.022335,26.722988,train
dish_1560442450,,87.761002,low,149.0,0.596,5.364,14.900001,train
dish_1558110335,,37.869999,low,7.0,2.94,0.098,2.59,train
dish_1563222830,,325.068085,low,211.0,11.864419,22.478292,31.888044,train
dish_1550781317,,14.62,low,43.0,0.301,2.924,0.301,train
dish_1562963612,,184.080002,low,156.0,7.228,21.632,9.048,train
dish_1563306039,,493.637207,medium,326.0,26.277563,18.84376,44.06319,train
dish_1565118700,,16.66,low,49.0,0.2205,3.1115,1.2495,train
dish_1551563213,,137.089996,low,137.0,6.757,11.004,9.523,train
dish_1561575068,,421.936707,medium,436.0,17.683113,16.640642,49.57029,train
dish_1563568118,,139.833847,low,134.0,16.134104,4.55647,18.415512,train
dish_1566329203,,94.25,low,377.0,1.131,18.85,6.786,train
dish_1561576295,,249.067139,low,232.0,16.084234,23.931339,4.035298,train
dish_1563898084,,419.493378,medium,384.0,22.837477,30.001255,24.971926,train
dish_1563823814,,25.585732,low,85.0,0.920258,4.275406,0.587577,train
dish_1565640772,,241.169998,low,191.0,5.148,2.862,43.658001,train
dish_1562086067,,178.178009,low,209.0,0.539,42.812,2.255,train
dish_1562613340,,349.389069,low,189.0,23.076174,14.061036,22.696079,train
dish_1564169197,,116.449997,low,50.0,6.5,8.95,5.5,train
dish_1563823359,,641.700317,medium,333.0,33.413414,11.550248,72.452301,train
dish_1572031606,,0.0,low,150.0,0.0,0.0,0.0,train
dish_1562096401,,366.863678,low,352.0,15.268942,11.065385,44.5625,train
dish_1562698100,,24.0219,low,83.0,1.064365,2.783724,0.736868,train
dish_1550771938,,14.400001,low,36.0,0.072,3.24,0.72,train
dish_1563566965,,370.827026,low,286.0,12.088502,56.243797,13.121026,train
dish_1563208439,,92.610001,low,96.0,4.299,8.009999,6.144,train
dish_1562687246,,115.4216,low,61.0,11.899805,2.317261,0.601127,train
dish_1563984701,,275.200012,low,172.0,17.200001,5.16,24.08,train
dish_1563909919,,26.685751,low,51.0,1.324725,3.48075,0.89505,train
dish_1575999037,,0.0,low,156.0,0.0,0.0,0.0,train
dish_1550777319,,25.5,low,75.0,0.15,6.0,0.6,train
dish_1551124062,,82.880005,low,56.0,6.16,0.896,5.6,train
dish_1561579933,,447.449249,medium,306.0,27.486643,11.074479,38.745918,train
dish_1571931482,,0.0,low,337.0,0.0,0.0,0.0,train
dish_1551235699,,324.5,low,262.0,16.138,21.580999,23.791998,train
dish_1562700957,,286.933777,low,424.0,23.180536,21.410158,20.523823,train
dish_1551490469,,6.56,low,16.0,0.032,1.6,0.144,train
dish_1562698239,,407.633148,medium,230.0,16.596676,30.606619,30.144001,train
dish_1562691000,,326.621704,low,349.0,17.551828,27.178827,16.56134,train
dish_1558721434,,99.900002,low,350.0,0.778,22.713001,3.759,train
dish_1574711589,,0.0,low,190.0,0.0,0.0,0.0,train
dish_1551384080,,46.0,low,92.0,0.092,11.959999,0.46,train
dish_1568400967,,36.610001,low,113.0,0.452,7.196,2.628,train
dish_1562700568,,246.864426,low,318.0,21.832207,16.653193,23.56325,train
dish_1551396096,,273.899994,low,76.0,20.151001,18.945,8.97,train
dish_1550772027,,66.300003,low,142.0,0.564,15.336,1.476,train
dish_1567106620,,39.040001,low,146.0,0.292,8.652,1.952,train
dish_1561662501,,158.395508,low,165.0,7.063837,21.929186,6.882387,train
dish_1551224787,,151.149994,low,330.0,0.615,39.449997,2.434,train
dish_1551374189,,94.899994,low,73.0,0.219,20.440001,1.971,train
dish_1562008476,,120.505836,low,120.0,6.163932,6.287506,10.764524,train
dish_1572627152,,0.0,low,276.0,0.0,0.0,0.0,train
dish_1561049373,,290.75,low,146.0,21.950001,2.298,19.73,train
dish_1566499686,,674.706787,medium,388.0,37.685776,35.915737,48.447742,train
dish_1562776428,,33.69978,low,66.0,0.844443,5.852568,2.209742,train
dish_1559332418,,482.108826,medium,271.0,24.459951,10.669066,50.326538,train
dish_1568143527,,119.654999,low,45.0,4.23,15.075001,5.04,train
dish_1559581356,,436.946686,medium,294.0,31.165363,8.55025,29.397259,train
dish_1568316041,,149.125931,low,149.0,12.696175,4.53204,7.439879,train
dish_1558115764,,151.479996,low,28.0,11.759999,0.392,10.360001,train
dish_1561134128,,58.5,low,141.0,0.342,14.556,0.906,train
dish_1562179966,,194.759995,low,36.0,15.12,0.504,13.32,train
dish_1558031351,,12.3,low,41.0,0.041,3.116,0.246,train
dish_1563563378,,385.441956,low,351.0,22.842001,17.222,29.950001,train
dish_1562702853,,272.567291,low,169.0,16.7607,5.334673,23.449675,train
dish_1568305198,,311.354004,low,82.0,23.042,2.542,23.862001,train
dish_1563389199,,390.254456,low,284.0,8.273479,70.210716,16.497627,train
dish_1563565289,,93.367996,low,88.0,2.112,19.360001,2.728,train
dish_1550772314,,235.410004,low,239.0,10.299001,24.686001,11.17,train
dish_1566838286,,72.5,low,145.0,0.145,18.849998,0.725,train
dish_1563307575,,671.082031,medium,419.0,38.148251,25.06155,53.939724,train
dish_1561567053,,26.1,low,87.0,0.174,6.612,0.522,train
dish_1558725286,,816.792053,high,308.0,65.965004,40.704002,33.318001,train
dish_1562097001,,529.879639,medium,418.0,41.238701,40.368938,46.891212,train
dish_1568048053,,607.200073,medium,356.0,43.039101,10.333097,44.270805,train
dish_1563464457,,158.990005,low,163.0,7.518,16.837999,7.252,train
dish_1566500988,,21.33,low,63.0,0.176,4.7,1.067,train
dish_1551232627,,65.699997,low,73.0,9.49,0.0,13.432,train
dish_1563294522,,250.965668,low,400.0,4.807397,53.672115,2.934019,train
dish_1551375086,,41.829998,low,89.0,0.089,10.679999,0.801,train
dish_1562086740,,447.890015,medium,215.0,33.880001,3.374,30.41,train
dish_1550876892,,108.939995,low,58.0,8.67,3.971,4.84,train
dish_1561752449,,287.849854,low,134.0,14.534126,14.237979,24.759119,train
dish_1563996251,,39.5,low,158.0,0.474,7.9,2.844,train
dish_1551493278,,417.876007,medium,198.0,26.646,24.011999,20.226,train
dish_1573233324,,0.0,low,189.0,0.0,0.0,0.0,train
dish_1561405332,,18.549999,low,53.0,0.212,3.71,1.272,train
dish_1551489931,,335.348022,low,157.0,25.953999,7.191,18.979,train
dish_1551492093,,77.907997,low,85.0,5.34,3.795,4.896,train
dish_1562617492,,558.5578,medium,373.0,27.255165,39.354103,39.668491,train
dish_1561996786,,119.269997,low,99.0,5.686,9.42,8.141,train
dish_1563393366,,89.85463,low,178.0,7.287953,7.559166,9.442002,train
dish_1565638365,,612.350098,medium,389.0,33.065617,36.632473,41.299091,train
dish_1561579845,,307.264221,low,163.0,14.719878,4.394568,36.616074,train
dish_1558635489,,78.514,low,74.0,1.776,16.280001,2.294,train
dish_1565203094,,898.019653,high,485.0,27.678381,37.98381,116.735558,train
dish_1550771421,,203.570007,low,141.0,14.122,5.374,13.842001,train
dish_1566414780,,807.416321,high,651.0,35.501945,33.422516,102.633827,train
dish_1562173111,,792.179993,medium,163.0,50.529999,68.459999,27.710001,train
dish_1560798815,,404.963837,medium,341.0,15.423538,46.987759,22.861877,train
dish_1562168696,,95.114838,low,141.0,2.474677,18.134903,1.705,train
dish_1562790170,,103.693726,low,84.0,9.853384,3.382092,2.015873,train
dish_1558376768,,74.360001,low,143.0,0.286,0.429,20.02,train
dish_1562774206,,298.76355,low,272.0,16.548098,26.31213,12.147001,train
dish_1551314442,,5.06,low,23.0,0.069,0.759,0.713,train
dish_1562702412,,183.389359,low,285.0,8.965265,21.698669,6.422541,train
dish_1558722247,,604.616028,medium,343.0,43.181,46.771999,21.49,train
dish_1565637162,,581.508667,medium,286.0,33.07954,26.089733,41.841675,train
dish_1550708280,,5.4,low,54.0,0.0,1.08,0.54,train
dish_1571931678,,0.0,low,351.0,0.0,0.0,0.0,train
dish_1562009894,,244.80722,low,200.0,12.012504,29.885567,5.628496,train
dish_1551223394,,229.416016,low,145.0,3.528,38.502003,10.320001,train
dish_1561578775,,295.148987,low,111.0,10.434,37.185001,12.432,train
dish_1562689645,,302.431702,low,169.0,22.386829,4.59483,20.00634,train
dish_1563391708,,319.237152,low,205.0,22.678272,26.219967,23.104446,train
dish_1572291671,,0.0,low,108.0,0.0,0.0,0.0,train
dish_1559841023,,73.599998,low,46.0,4.6,1.38,6.44,train
dish_1563205903,,101.239998,low,122.0,3.674,1.659,13.6,train
dish_1565209963,,244.455963,low,253.0,7.331051,33.016068,13.147844,train
dish_1558109907,,43.470001,low,63.0,0.126,11.34,0.441,train
dish_1551491297,,475.442017,medium,192.0,35.541,5.58,31.621,train
dish_1565811139,,902.200012,high,416.0,62.632004,9.06,74.731003,train
dish_1559675268,,39.370003,low,144.0,0.271,8.615,2.315,train
dish_1567714745,,8.96,low,32.0,0.128,1.696,0.704,train
dish_1568132561,,273.523987,low,177.0,15.403999,19.736,15.110001,train
dish_1562875833,,156.146393,low,143.0,17.617085,5.866979,18.305403,train
dish_1559233144,,398.063995,low,198.0,29.666,3.722,27.729,train
dish_1558722931,,439.356018,medium,76.0,37.619999,17.251999,17.024,train
dish_1558637423,,948.859009,high,409.0,66.363998,77.916,32.687,train
dish_1565811000,,342.850006,low,225.0,7.46,0.72,64.129997,train
dish_1558639673,,16.02,low,89.0,0.178,3.471,0.801,train
dish_1550713114,,425.690033,medium,218.0,34.531002,19.782,17.199001,train
dish_1558718610,,113.527,low,107.0,2.568,23.539999,3.317,train
dish_1572453701,,0.0,low,85.0,0.0,0.0,0.0,train
dish_1562085604,,241.110001,low,423.0,1.269,59.220001,2.961,train
dish_1558372771,,522.609985,medium,311.0,32.981003,26.709002,38.307999,train
dish_1562094730,,428.194458,medium,336.0,24.716473,11.798436,39.125523,train
dish_1559934708,,202.445465,low,178.0,7.353578,13.478154,19.764999,train
dish_1558636763,,60.839996,low,117.0,0.234,16.379999,0.351,train
dish_1551486628,,128.269989,low,127.0,8.976,13.307,1.88,train
dish_1550706096,,18.0,low,45.0,0.09,4.05,0.9,train
dish_1561393741,,188.830002,low,165.0,12.956,5.286,12.776,train
dish_1575308389,,0.0,low,146.0,0.0,0.0,0.0,train
dish_1550790347,,17.629999,low,43.0,0.086,4.3,0.387,train
dish_1562617370,,155.099991,low,55.0,6.6,17.6,6.6,train
dish_1561739623,,156.240005,low,348.0,1.056,33.599998,7.176,train
dish_1566414924,,247.482193,low,227.0,17.619051,20.417046,4.710957,train
dish_1562959059,,365.76358,low,216.0,21.98443,36.174995,22.950008,train
dish_1562614921,,285.56543,low,287.0,11.645432,13.541164,32.079254,train
dish_1561748950,,197.252945,low,205.0,7.970456,14.045125,16.746489,train
dish_1551136531,,81.400002,low,55.0,6.05,0.88,5.5,train
dish_1558724912,,30.75,low,75.0,0.15,7.5,0.675,train
dish_1566331828,,349.583069,low,306.0,11.754175,20.38279,41.194607,train
dish_1568665935,,154.222,low,58.0,5.452,19.43,6.496,train
dish_1558113204,,179.210999,low,31.0,15.345,7.037,6.944,train
dish_1560802149,,365.517456,low,249.0,17.394941,10.470455,39.855083,train
dish_1561753432,,380.321686,low,238.0,19.463066,16.882177,33.369026,train
dish_1550706448,,8.5,low,85.0,0.0,1.7,0.85,train
dish_1563217736,,23.449999,low,67.0,0.268,4.69,1.608,train
dish_1575307845,,0.0,low,143.0,0.0,0.0,0.0,train
dish_1562959103,,395.013611,low,255.0,22.101429,43.194996,23.418005,train
dish_1558639482,,30.768999,low,29.0,0.696,6.38,0.899,train
dish_1567801830,,265.072388,low,201.0,11.296759,27.443153,13.996019,train
dish_1551563627,,76.48999,low,106.0,2.208,11.688,4.496,train
dish_1551374831,,70.330002,low,13.0,5.46,0.182,4.81,train
dish_1556575499,,103.299995,low,152.0,6.882,10.618,2.868,train
dish_1551304349,,30.25,low,121.0,0.363,6.05,2.178,train
dish_1561577678,,218.887756,low,104.0,12.566033,3.08658,21.246046,train
dish_1567007719,,14.28,low,42.0,0.084,3.36,0.336,train
dish_1551135718,,89.879997,low,140.0,9.608999,5.446,13.893,train
dish_1551236981,,176.550003,low,107.0,3.852,0.0,33.170002,train
dish_1551124116,,143.059998,low,164.0,7.399,11.892,7.489,train
dish_1562173200,,213.366608,low,259.0,7.265494,26.16419,13.126373,train
dish_1550708985,,28.800001,low,72.0,0.144,6.48,1.44,train
dish_1561575908,,106.360001,low,40.0,3.76,13.400001,4.48,train
dish_1551232973,,107.599998,low,7975.0,1.393,20.700001,4.993,train
dish_1565724087,,230.61496,low,160.0,12.252845,4.755569,25.147102,train
dish_1550771796,,14.28,low,42.0,0.294,2.856,0.294,train
dish_1565811025,,361.050018,low,277.0,7.668,4.36,65.377998,train
dish_1561062237,,182.259399,low,110.0,8.210912,8.149249,17.376198,train
dish_1563811611,,195.360001,low,132.0,14.52,2.112,13.2,train
dish_1568315001,,504.709412,medium,364.0,30.381466,19.98134,39.580326,train
dish_1566590987,,639.911865,medium,370.0,25.690851,8.976191,86.361153,train
dish_1551233573,,33.799999,low,65.0,0.13,9.1,0.195,train
dish_1562776497,,291.832458,low,292.0,13.205418,32.771591,11.634132,train
dish_1565123816,,250.916733,low,110.0,12.352043,13.950899,19.241669,train
dish_1562690917,,69.061707,low,122.0,1.301829,14.426828,1.461342,train
dish_1559589902,,16.368,low,76.0,0.184,2.64,2.158,train
dish_1551566781,,142.630005,low,132.0,2.962,8.96,19.308001,train
dish_1558113255,,30.6,low,90.0,0.18,7.2,0.72,train
dish_1558723015,,31.16,low,76.0,0.152,7.6,0.684,train
dish_1574280383,,0.0,low,113.0,0.0,0.0,0.0,train
dish_1551392654,,125.589996,low,111.0,7.965,8.582,7.713,train
dish_1574281837,,0.0,low,42.0,0.0,0.0,0.0,train
dish_1558028007,,54.669998,low,71.0,0.071,12.07,1.42,train
dish_1551377874,,223.309998,low,213.0,8.291,34.719997,4.805,train
